86 (390) filter_1 0.7873681 0.5818892 0.0000491 987
87 (390) flip_1 0.6031840 0.5603869 0.0023260 235
88 (390) floatDigits_1 0.6727989 0.5711401 0.0000741 556
89 (390) floatRadix_1 0.6695981 0.5748141 0.0000741 519
90 (390) floatRange_1 1.0837381 0.6510861 0.0000741 2282
91 (390) floor_1 1.8885548 0.8468599 0.0001140 5902
92 (390) fmap_1 0.6258039 0.5517011 0.0000689 322
93 (390) fmap_2 0.5936801 0.5458970 0.0000489 242
94 (390) foldl1_1 0.6152871 0.5593510 0.0000730 376
95 (390) foldl_1 0.6233742 0.5460730 0.0000510 294
96 (390) foldr1_1 0.6151490 0.5654109 0.0000529 288
97 (390) foldr_1 0.6124711 0.5626929 0.0004110 294
98 (390) fromDouble_1 2.1662169 0.9356072 0.0000501 7013
99 (390) fromDouble_2 0.6405599 0.5688820 0.0000498 439
100 (390) fromEnum_1 0.6255901 0.5616779 0.0000730 300
101 (390) fromEnum_2 1.2952678 0.6985180 0.0000639 3161
102 (390) fromEnum_3 0.6301081 0.5593169 0.0000710 334
103 (390) fromEnum_4 0.6476262 0.5550590 0.0000679 368
104 (390) fromEnum_5 1.3789351 0.7400298 0.0000620 3683
105 (390) fromEnum_6 0.6290641 0.5599420 0.0000560 300
106 (390) fromEnum_7 0.6547811 0.5758801 0.0000510 417
107 (390) fromInt_1 0.6464720 0.5684011 0.0001040 443
108 (390) fromInt_2 0.6490388 0.5700550 0.0001009 400
109 (390) fromInt_3 0.6306660 0.5593579 0.0001020 271
110 (390) fromInteger_1 0.6832762 0.5709081 0.0000670 543
111 (390) fromInteger_2 0.6675150 0.5729089 0.0000501 546
112 (390) fromInteger_3 0.6201351 0.5564678 0.0000522 329
113 (390) fromIntegral_1 0.7083471 0.5936041 0.0000560 726
114 (390) fromIntegral_2 0.6904430 0.5799649 0.0000570 729
115 (390) fromIntegral_3 0.6605289 0.5658340 0.0000761 512
116 (390) fromRational_1 0.6733611 0.5941210 0.0001240 464
117 (390) fromRational_2 0.6726990 0.5874078 0.0001020 605
118 (390) fst_1 0.6323922 0.5427129 0.0000510 216
119 (390) gcd_1 1.6077130 0.7875302 0.0001228 4224
120 (390) GT_1 0.7025750 0.5836802 0.0000539 688
121 (390) GT_2 1.0771570 0.6663771 0.0001020 2199
122 (390) GT_3 0.8487210 0.6161921 0.0000520 1350
123 (390) GT_4 0.8848979 0.6395071 0.0001149 1391
124 (390) GT_5 1.1032691 0.6576848 0.0001090 2255
125 (390) GT_6 0.8635340 0.6089890 0.0000689 1282
126 (390) GT_7 0.8503110 0.6084511 0.0000532 1311
127 (390) GTEQ_1 0.7291560 0.5874469 0.0000958 861
128 (390) GTEQ_2 1.1146450 0.6797271 0.0000861 2372
129 (390) GTEQ_3 0.8797619 0.6216121 0.0000658 1523
130 (390) GTEQ_4 0.8913200 0.6366260 0.0000520 1564
131 (390) GTEQ_5 1.1292691 0.6869080 0.0000660 2428
132 (390) GTEQ_6 0.8729000 0.6213961 0.0000520 1455
133 (390) GTEQ_7 0.8584731 0.6298501 0.0000520 1484
134 (390) GTGT_1 0.6414411 0.5654330 0.0000989 430
135 (390) GTGTEQ_1 0.6240919 0.5576770 0.0000479 335
136 (390) head_1 0.5910189 0.5458372 0.0000689 191
137 (390) id_1 0.5840938 0.5818510 0.0001080 161
138 (390) index_1 0.6483650 0.5584641 0.0000510 376
139 (390) index_2 1.2636042 0.7066679 0.0000529 3130
140 (390) index_3 1.2529950 0.7343130 0.0000949 2864
141 (390) index_4 1.5722418 0.7800670 0.0000501 4282
142 (390) init_1 0.6104109 0.5513990 0.0000708 245
143 (390) inRange_1 0.6144869 0.5670772 0.0000710 316
144 (390) inRange_2 1.0176899 0.6546540 0.0000889 1938
145 (390) inRange_3 0.9749060 0.6283898 0.0000501 1706
146 (390) inRange_4 0.9713650 0.6370990 0.0000980 1759
147 (390) intToDigit_1 1.6841140 0.8078389 0.0000529 4902
148 (390) isAlpha_1 4.7346270 1.3463569 0.0000579 17740
149 (390) isAlphaNum_1 4.9323530 1.3966529 0.0000522 18666
150 (390) isAscii_1 1.1514099 0.6679001 0.0000689 2397
151 (390) isControl_1 1.6068108 0.7585130 0.0000861 4278
152 (390) isDenormalized_1 0.6291769 0.5714450 0.0000710 334
153 (390) isDigit_1 1.1838899 0.6851580 0.0001009 2574
154 (390) isHexDigit_1 1.7947319 0.7844961 0.0001030 5179
155 (390) isIEEE_1 0.6238260 0.5514431 0.0000510 310
156 (390) isInfinite_1 0.6257250 0.5695601 0.0000689 322
157 (390) isLatin1_1 1.3237112 0.7058771 0.0001020 3413
158 (390) isLower_1 3.1270940 1.0454209 0.0000520 10413
159 (390) isNaN_1 0.6196480 0.5709741 0.0000532 307
160 (390) isNegativeZero_1 0.6326320 0.5592680 0.0000720 334
161 (390) isOctDigit_1 1.1854742 0.6606541 0.0000522 2537
162 (390) isPrint_1 1.5835960 0.7649829 0.0001001 4337
163 (390) isSpace_1 1.3132310 0.6873708 0.0000968 3043
164 (390) isUpper_1 2.8160720 0.9040079 0.0001061 9069
165 (390) iterate_1 0.5960319 0.5661540 0.0000522 247
166 (390) last_1 0.6081610 0.5498862 0.0000489 221
167 (390) lcm_1 2.0698590 0.8520660 0.0000489 6102
168 (390) length_1 0.8991780 0.6244421 0.0000701 1395
169 (390) lex_1 31.4913611 5.8693140 0.0000501 127677
170 (390) lexDigits_1 1.6152420 0.7674479 0.0000501 4282
171 (390) lexLitChar_1 20.7806101 4.2729130 0.0000501 85038
172 (390) lines_1 1.2170799 0.6859441 0.0000999 2374
173 (390) lookup_1 0.7431622 0.5808241 0.0000501 726
174 (390) lookup_2 0.7482150 0.5928850 0.0000520 835
175 (390) lookup_3 0.8861430 0.6327469 0.0001080 1419
176 (390) lookup_4 1.1388919 0.6772828 0.0000989 2267
177 (390) lookup_5 0.8844249 0.6236479 0.0000970 1310
178 (390) lookup_6 0.8143709 0.6157920 0.0000691 1002
179 (390) LT_1 0.6886871 0.5645149 0.0000529 688
180 (390) LT_2 0.8288732 0.6032832 0.0000548 1350
181 (390) LT_3 0.8762510 0.6279328 0.0001020 1391
182 (390) LT_4 1.1455631 0.6851690 0.0000720 2255
183 (390) LT_5 0.8525538 0.6234970 0.0000651 1282
184 (390) LT_6 0.8276269 0.6114230 0.0000591 1311
185 (390) LTEQ_1 0.7463009 0.5925610 0.0000579 861
186 (390) LTEQ_2 1.1213009 0.6842132 0.0000770 2372
187 (390) LTEQ_3 0.6026800 0.5566928 0.0000730 355
188 (390) LTEQ_4 0.8852408 0.6294899 0.0000768 1564
189 (390) LTEQ_5 1.1211462 0.6842260 0.0000970 2428
190 (390) LTEQ_6 0.8583000 0.6301119 0.0001009 1455
191 (390) LTEQ_7 0.6738060 0.5656431 0.0000842 520
192 (390) map_1 0.6115289 0.5501902 0.0000520 273
193 (390) mapM_1 0.7496309 0.5882061 0.0001040 783
194 (390) mapM__1 0.7743690 0.5964270 0.0000699 950
195 (390) max_1 0.8036170 0.5933921 0.0000460 1081
196 (390) max_2 0.6761079 0.5714731 0.0000701 589
197 (390) max_3 1.0195551 0.6438038 0.0000689 1784
198 (390) max_4 1.2025359 0.7004092 0.0001011 2655
199 (390) max_5 1.0125830 0.6479201 0.0000589 1682
200 (390) max_6 0.7428751 0.5783551 0.0000699 768
201 (390) maxBound_1 0.6054330 0.5651600 0.0000489 203
202 (390) maxBound_2 0.5802670 0.5471299 0.0000579 195
